StudentId,CourseId,Section no,seat no
4243,66,1,72
4244,28,2,71
4244,118,2,78
4244,141,1,81
4245,101,2,78
4245,74,2,69
4245,35,2,54
4246,86,2,91
4246,75,1,101
4246,66,1,73
4247,79,1,96
4247,86,2,92
4247,75,1,102
4247,95,2,80
4248,112,2,76
4248,82,2,74
4248,95,2,81
4249,13,1,82
4249,146,2,81
4249,117,1,83
4250,138,1,79
4250,125,2,81
4250,101,2,79
4250,54,2,73
4251,111,2,74
4251,119,2,74
4251,4,2,96
4251,101,2,80
4252,35,1,74
4252,134,1,90
4252,32,2,66
4253,101,2,81
4253,75,1,103
4253,27,1,72
4254,66,1,74
4254,82,2,75
4254,106,1,67
4255,99,2,94
4255,86,2,93
4255,106,1,68
4256,78,1,75
4256,74,2,70
4256,136,2,81
4257,118,2,79
4257,27,1,73
4257,132,1,87
4258,28,2,72
4258,75,1,104
4258,101,2,82
4259,125,2,82
4259,1,2,73
4259,119,2,75
4260,134,1,91
4260,125,2,83
4260,97,1,84
4261,75,1,105
4261,9,1,89
4261,13,1,83
4262,121,1,84
4262,106,1,69
4262,46,2,85
4263,149,1,59
4263,106,1,70
4263,134,1,92
4263,27,1,74
4264,75,1,106
4264,118,1,70
4264,65,2,72
4265,149,1,60
4265,27,1,75
4265,111,2,75
4266,9,1,90
4266,59,2,86
4266,109,2,74
4267,54,2,74
4267,86,2,94
4267,4,2,97
4268,4,2,98
4268,146,1,64
4268,13,1,84
4268,35,2,55
4269,59,2,87
4269,46,2,86
4269,28,2,73
4270,121,1,85
4270,1,2,74
4270,125,2,84
4270,4,2,99
4271,35,2,56
4271,101,2,83
4271,1,2,75
4272,82,2,76
4272,112,2,77
4272,146,2,82
4273,149,1,61
4273,82,2,77
4273,125,2,85
4274,82,2,78
4274,121,1,86
4274,138,1,80
4274,134,1,93
4275,35,1,75
4275,9,1,91
4275,95,2,82
4276,138,1,81
4276,111,2,76
4276,65,2,73
4276,124,2,80
4277,149,1,62
4277,109,2,75
4277,108,1,74
4277,86,2,95
4278,137,1,87
4278,118,2,80
4278,9,1,92
4278,138,1,82
4279,95,2,83
4279,146,1,65
4279,97,1,85
4280,108,1,75
4280,149,1,63
4280,35,2,57
4281,118,1,71
4281,146,2,83
4281,121,1,87
4281,74,2,71
4282,99,2,95
4282,1,2,76
4282,124,2,81
4283,118,1,72
4283,99,2,96
4283,66,1,75
4284,79,1,97
4284,86,2,96
4284,111,2,77
4285,118,2,81
4285,100,2,80
4285,138,1,83
4285,59,2,88
4286,65,2,74
4286,54,2,75
4286,28,2,74
4287,124,2,82
4287,141,1,82
4287,108,1,76
4287,95,2,84
4288,1,2,77
4288,86,2,97
4288,132,1,88
4289,95,2,85
4289,46,2,87
4289,123,1,72
4290,86,2,98
4290,59,2,89
4290,54,2,76
4291,54,2,77
4291,4,2,100
4291,46,2,88
4292,136,2,82
4292,79,1,98
4292,35,1,76
4292,138,1,84
4293,136,2,83
4293,101,2,84
4293,75,1,107
4294,123,1,73
4294,118,2,82
4294,100,2,81
4295,136,2,84
4295,63,2,72
4295,124,2,83
4296,79,1,99
4296,27,1,76
4296,149,1,64
4297,74,2,72
4297,124,2,84
4297,75,1,108
4298,32,2,67
4298,28,2,75
4298,95,2,86
4299,65,2,75
4299,79,1,100
4299,112,2,78
4300,9,1,93
4300,4,2,101
4300,109,2,76
4301,32,2,68
4301,1,2,78
4301,117,1,84
4301,79,1,101
4302,100,2,82
4302,46,2,89
4302,137,1,88
4302,125,2,86
4303,63,2,73
4303,54,2,78
4303,134,1,94
4304,74,2,73
4304,9,1,94
4304,108,1,77
4305,74,2,74
4305,28,2,76
4305,125,2,87
4306,27,1,77
4306,132,1,89
4306,99,2,97
4307,149,1,65
4307,63,2,74
4307,59,2,90
4308,35,2,58
4308,46,2,90
4308,1,2,79
4309,137,1,89
4309,66,1,76
4309,32,2,69
4309,108,1,78
4310,1,2,80
4310,4,2,102
4310,86,2,99
4311,46,2,91
4311,32,2,70
4311,119,2,76
4312,119,2,77
4312,146,2,84
4312,124,2,85
4313,149,1,66
4313,125,2,88
4313,100,2,83
4313,32,1,65
4314,97,1,86
4314,138,1,85
4314,123,1,74
4315,4,2,103
4315,79,1,102
4315,132,1,90
4316,46,2,92
4316,82,2,79
4316,27,1,78
4316,1,2,81
4317,9,1,95
4317,27,1,79
4317,141,1,83
4318,59,2,91
4318,46,2,93
4318,78,1,76
4318,111,2,78
4319,136,2,85
4319,66,1,77
4319,123,1,75
4320,112,2,79
4320,118,2,83
4320,109,2,77
4321,95,2,87
4321,63,2,75
4321,134,1,95
4321,117,1,85
4322,79,1,103
4322,78,1,77
4322,35,2,59
4322,9,1,96
4323,149,1,67
4323,65,2,76
4323,111,2,79
4323,118,2,84
4324,79,1,104
4324,9,1,97
4324,99,2,98
4325,112,2,80
4325,108,1,79
4325,124,2,86
4326,82,2,80
4326,35,2,60
4326,75,1,109
4327,46,2,94
4327,129,2,79
4327,63,2,76
4328,35,1,77
4328,117,1,86
4328,32,2,71
4329,100,2,84
4329,59,2,92
4329,119,2,78
4330,82,2,81
4330,46,2,95
4330,101,2,85
4331,118,2,85
4331,123,1,76
4331,46,2,96
4332,146,1,66
4332,4,2,104
4332,32,1,66
4333,13,1,85
4333,129,2,80
4333,65,2,77
4334,54,2,79
4334,66,1,78
4334,75,1,110
4335,117,1,87
4335,78,1,78
4335,121,1,88
4336,146,2,85
4336,132,1,91
4336,9,1,98
4337,66,1,79
4337,146,1,67
4337,32,1,67
4338,146,1,68
4338,125,2,89
4338,134,1,96
4339,109,2,78
4339,32,1,68
4339,59,2,93
4340,100,2,85
4340,123,1,77
4340,82,2,82
4340,146,2,86
4341,138,1,86
4341,134,1,97
4341,106,1,71
4342,129,2,81
4342,101,2,86
4342,99,2,99
4343,101,2,87
4343,65,2,78
4343,106,1,72
4344,146,1,69
4344,74,2,75
4344,134,1,98
4345,146,2,87
4345,111,2,80
4345,27,1,80
4345,100,2,86
4346,27,1,81
4346,65,2,79
4346,32,2,72
4346,118,2,86
4347,75,1,111
4347,129,2,82
4347,132,1,92
4348,123,1,78
4348,108,1,80
4348,121,1,89
4349,138,1,87
4349,75,1,112
4349,121,1,90
4350,108,1,81
4350,28,2,77
4350,95,2,88
4351,111,2,81
4351,124,2,87
4351,4,2,105
4351,9,1,99
4352,32,2,73
4352,63,2,77
4352,134,1,99
4352,27,1,82
4353,46,2,97
4353,146,2,88
4353,63,2,78
4354,129,2,83
4354,141,1,84
4354,65,2,80
4355,82,2,83
4355,117,1,88
4355,86,2,100
4356,82,2,84
4356,119,2,79
4356,32,2,74
4357,118,2,87
4357,66,1,80
4357,146,1,70
4358,28,2,78
4358,118,1,73
4358,99,2,100
4358,137,1,90
4359,4,2,106
4359,75,1,113
4359,99,2,101
4360,101,2,88
4360,46,2,98
4360,111,2,82
4361,35,1,78
4361,4,2,107
4361,132,1,93
4362,74,2,76
4362,9,1,100
4362,59,2,94
4363,121,1,91
4363,75,1,114
4363,101,2,89
4364,129,2,84
4364,97,1,87
4364,4,2,108
4365,118,2,88
4365,132,1,94
4365,121,1,92
4366,78,1,79
4366,108,1,82
4366,13,1,86
4367,35,2,61
4367,149,1,68
4367,27,1,83
4368,106,1,73
4368,111,2,83
4368,118,2,89
4369,125,2,90
4369,134,1,100
4369,117,1,89
4370,101,2,90
4370,111,2,84
4370,149,1,69
4371,118,2,90
4371,74,2,77
4371,32,1,69
4372,117,1,90
4372,123,1,79
4372,141,1,85
4373,95,2,89
4373,146,1,71
4373,1,2,82
4374,118,2,91
4374,46,2,99
4374,137,1,91
4374,109,2,79
4375,4,2,109
4375,112,2,81
4375,111,2,85
4375,54,2,80
4376,138,1,88
4376,141,1,86
4376,13,1,87
4377,54,2,81
4377,118,2,92
4377,32,2,75
4377,129,2,85
4378,66,1,81
4378,75,1,115
4378,4,2,110
4379,121,1,93
4379,141,1,87
4379,59,2,95
4380,65,2,81
4380,32,2,76
4380,136,2,86
4381,99,2,102
4381,35,1,79
4381,1,2,83
4382,4,2,111
4382,112,2,82
4382,75,1,116
4383,124,2,88
4383,99,2,103
4383,32,1,70
4384,134,1,101
4384,125,2,91
4384,121,1,94
4385,46,2,100
4385,35,2,62
4385,121,1,95
4386,1,2,84
4386,13,1,88
4386,109,2,80
4387,121,1,96
4387,32,2,77
4387,117,1,91
4387,146,2,89
4388,75,1,117
4388,1,2,85
4388,136,2,87
4389,35,1,80
4389,54,2,82
4389,74,2,78
4390,111,2,86
4390,108,1,83
4390,146,1,72
4391,99,2,104
4391,13,1,89
4391,100,2,87
4391,97,1,88
4392,78,1,80
4392,65,2,82
4392,79,1,105
4393,46,2,101
4393,28,2,79
4393,13,1,90
4394,136,2,88
4394,119,2,80
4394,32,2,78
4395,75,1,118
4395,125,2,92
4395,117,1,92
4396,129,2,86
4396,138,1,89
4396,106,1,74
4396,46,2,102
4397,149,1,70
4397,124,2,89
4397,118,1,74
4397,54,2,83
4398,121,1,97
4398,59,2,96
4398,123,1,80
4399,117,1,93
4399,100,2,88
4399,121,1,98
4400,35,1,81
4400,118,1,75
4400,9,1,101
4401,118,2,93
4401,95,2,90
4401,1,2,86
4402,97,1,89
4402,118,2,94
4402,79,1,106
4403,13,1,91
4403,46,2,103
4403,54,2,84
4403,101,2,91
4404,112,2,83
4404,74,2,79
4404,28,2,80
4405,32,2,79
4405,129,2,87
4405,78,1,81
4406,106,1,75
4406,86,2,101
4406,123,1,81
4407,74,2,80
4407,63,2,79
4407,124,2,90
4408,141,1,88
4408,124,2,91
4408,79,1,107
4408,112,2,84
4409,35,2,63
4409,109,2,81
4409,119,2,81
4409,59,2,97
4410,108,1,84
4410,146,1,73
4410,106,1,76
4410,74,2,81
4411,4,2,112
4411,82,2,85
4411,75,1,119
4411,129,2,88
4412,28,2,81
4412,59,2,98
4412,4,2,113
4413,99,2,105
4413,124,2,92
4413,32,1,71
4414,82,2,86
4414,28,2,82
4414,141,1,89
4415,111,2,87
4415,108,1,85
4415,125,2,93
4416,141,1,90
4416,121,1,99
4416,119,2,82
4417,119,2,83
4417,35,2,64
4417,46,2,104
4418,27,1,84
4418,146,2,90
4418,124,2,93
4419,1,2,87
4419,59,2,99
4419,95,2,91
4420,109,2,82
4420,100,2,89
4420,59,2,100
4421,101,2,92
4421,132,1,95
4421,9,1,102
4421,149,1,71
4422,108,1,86
4422,66,1,82
4422,134,1,102
4423,121,1,100
4423,78,1,82
4423,9,1,103
4424,79,1,108
4424,63,2,80
4424,118,1,76
4425,146,1,74
4425,97,1,90
4425,28,2,83
4426,134,1,103
4426,146,1,75
4426,59,2,101
4426,118,2,95
4427,109,2,83
4427,28,2,84
4427,82,2,87
4428,95,2,92
4428,108,1,87
4428,146,2,91
4428,137,1,92
4429,134,1,104
4429,32,1,72
4429,95,2,93
4430,117,1,94
4430,111,2,88
4430,59,2,102
4431,97,1,91
4431,146,1,76
4431,138,1,90
4432,112,2,85
4432,97,1,92
4432,146,2,92
4432,134,1,105
4433,141,1,91
4433,65,2,83
4433,118,2,96
4433,137,1,93
4434,99,2,106
4434,134,1,106
4434,129,2,89
4435,79,1,109
4435,32,1,73
4435,149,1,72
4436,134,1,107
4436,4,2,114
4436,146,1,77
4436,125,2,94
4437,149,1,73
4437,129,2,90
4437,132,1,96
4438,4,2,115
4438,66,1,83
4438,149,1,74
4439,106,1,77
4439,35,1,82
4439,97,1,93
4440,28,2,85
4440,101,2,93
4440,138,1,91
4441,121,1,101
4441,125,2,95
4441,95,2,94
4442,109,2,84
4442,13,1,92
4442,32,2,80
4442,129,2,91
4443,75,1,120
4443,63,2,81
4443,35,2,65
4444,74,2,82
4444,119,2,84
4444,32,1,74
4445,9,1,104
4445,35,1,83
4445,63,2,82
4446,79,1,110
4446,74,2,83
4446,32,1,75
4447,63,2,83
4447,132,1,97
4447,79,1,111
4448,1,2,88
4448,82,2,88
4448,28,2,86
4449,66,1,84
4449,149,1,75
4449,82,2,89
4450,54,2,85
4450,35,1,84
4450,75,1,121
4451,35,1,85
4451,112,2,86
4451,65,2,84
4451,137,1,94
4452,46,2,105
4452,108,1,88
4452,95,2,95
4453,111,2,89
4453,125,2,96
4453,112,2,87
4453,121,1,102
4454,82,2,90
4454,137,1,95
4454,86,2,102
4455,86,2,103
4455,63,2,84
4455,149,1,76
4456,124,2,94
4456,59,2,103
4456,9,1,105
4457,136,2,89
4457,35,1,86
4457,100,2,90
4458,9,1,106
4458,75,1,122
4458,95,2,96
4459,79,1,112
4459,99,2,107
4459,78,1,83
4460,109,2,85
4460,35,2,66
4460,59,2,104
4460,78,1,84
4461,97,1,94
4461,136,2,90
4461,75,1,123
4461,4,2,116
4462,79,1,113
4462,63,2,85
4462,1,2,89
4463,65,2,85
4463,78,1,85
4463,46,2,106
4464,66,1,85
4464,46,2,107
4464,100,2,91
4465,9,1,107
4465,101,2,94
4465,46,2,108
4465,59,2,105
4466,28,2,87
4466,4,2,117
4466,111,2,90
4467,82,2,91
4467,149,1,77
4467,138,1,92
4468,124,2,95
4468,59,2,106
4468,117,1,95
4469,35,1,87
4469,137,1,96
4469,118,1,77
4470,106,1,78
4470,1,2,90
4470,146,1,78
4471,136,2,91
4471,119,2,85
4471,4,2,118
4472,66,1,86
4472,108,1,89
4472,95,2,97
4473,59,2,107
4473,124,2,96
4473,108,1,90
4473,119,2,86
4474,117,1,96
4474,13,1,93
4474,136,2,92
4475,100,2,92
4475,46,2,109
4475,65,2,86
4476,134,1,108
4476,108,1,91
4476,9,1,108
4477,146,1,79
4477,132,1,98
4477,75,1,124
4477,82,2,92
4478,106,1,79
4478,86,2,104
4478,125,2,97
4479,27,1,85
4479,28,2,88
4479,35,2,67
4480,121,1,103
4480,13,1,94
4480,75,1,125
4481,124,2,97
4481,129,2,92
4481,59,2,108
4482,124,2,98
4482,108,1,92
4482,119,2,87
4483,28,2,89
4483,101,2,95
4483,99,2,108
4483,75,1,126
4484,79,1,114
4484,121,1,104
4484,59,2,109
4485,100,2,93
4485,59,2,110
4485,118,1,78
4485,129,2,93
4486,117,1,97
4486,111,2,91
4486,27,1,86
4487,149,1,78
4487,99,2,109
4487,78,1,86
4488,137,1,97
4488,99,2,110
4488,132,1,99
4488,86,2,105
4489,124,2,99
4489,32,2,81
4489,106,1,80
4489,109,2,86
4490,100,2,94
4490,117,1,98
4490,65,2,87
4491,99,2,111
4491,78,1,87
4491,125,2,98
4492,132,1,100
4492,66,1,87
4492,118,1,79
4492,1,2,91
4493,108,1,93
4493,95,2,98
4493,132,1,101
4494,124,2,100
4494,35,2,68
4494,79,1,115
4495,149,1,79
4495,86,2,106
4495,27,1,87
4496,117,1,99
4496,100,2,95
4496,121,1,105
4497,46,2,110
4497,63,2,86
4497,134,1,109
4498,75,1,127
4498,32,1,76
4498,46,2,111
4499,82,2,93
4499,46,2,112
4499,78,1,88
4500,138,1,93
4500,66,1,88
4500,65,2,88
4501,9,1,109
4501,117,1,100
4501,119,2,88
4502,146,1,80
4502,99,2,112
4502,66,1,89
4503,63,2,87
4503,138,1,94
4503,141,1,92
4504,132,1,102
4504,100,2,96
4504,118,1,80
4505,63,2,88
4505,101,2,96
4505,59,2,111
4505,112,2,88
4506,86,2,107
4506,112,2,89
4506,75,1,128
4507,78,1,89
4507,125,2,99
4507,118,1,81
4508,118,1,82
4508,86,2,108
4508,28,2,90
4508,65,2,89
4509,35,1,88
4509,106,1,81
4509,75,1,129
4510,123,1,82
4510,97,1,95
4510,75,1,130
4511,63,2,89
4511,79,1,116
4511,106,1,82
4512,59,2,112
4512,141,1,93
4512,9,1,110
4513,35,1,89
4513,137,1,98
4513,141,1,94
4514,59,2,113
4514,82,2,94
4514,78,1,90
4515,35,1,90
4515,95,2,99
4515,106,1,83
4516,1,2,92
4516,121,1,106
4516,13,1,95
4516,138,1,95
4517,101,2,97
4517,97,1,96
4517,32,2,82
4518,4,2,119
4518,119,2,89
4518,129,2,94
4519,32,1,77
4519,75,1,131
4519,9,1,111
4520,63,2,90
4520,136,2,93
4520,75,1,132
4521,138,1,96
4521,137,1,99
4521,74,2,84
4522,28,2,91
4522,106,1,84
4522,101,2,98
4523,146,1,81
4523,28,2,92
4523,46,2,113
4524,35,1,91
4524,99,2,113
4524,121,1,107
4525,4,2,120
4525,137,1,100
4525,134,1,110
4526,86,2,109
4526,74,2,85
4526,54,2,86
4527,35,2,69
4527,125,2,100
4527,132,1,103
4528,74,2,86
4528,149,1,80
4528,112,2,90
4529,137,1,101
4529,111,2,92
4529,138,1,97
4530,1,2,93
4530,32,1,78
4530,9,1,112
4531,111,2,93
4531,117,1,101
4531,74,2,87
4532,146,1,82
4532,121,1,108
4532,54,2,87
4533,9,1,113
4533,106,1,85
4533,95,2,100
4534,63,2,91
4534,59,2,114
4534,123,1,83
4535,32,1,79
4535,111,2,94
4535,46,2,114
4536,118,1,83
4536,95,2,101
4536,78,1,91
4537,28,2,93
4537,118,1,84
4537,63,2,92
4538,121,1,109
4538,111,2,95
4538,101,2,99
4539,136,2,94
4539,141,1,95
4539,74,2,88
4540,46,2,115
4540,117,1,102
4540,109,2,87
4541,66,1,90
4541,1,2,94
4541,132,1,104
4542,132,1,105
4542,129,2,95
4542,1,2,95
4542,75,1,133
4543,121,1,110
4543,35,2,70
4543,59,2,115
4543,141,1,96
4544,32,1,80
4544,121,1,111
4544,146,1,83
4545,63,2,93
4545,86,2,110
4545,35,1,92
4546,146,2,93
4546,95,2,102
4546,129,2,96
4546,59,2,116
4547,118,1,85
4547,146,1,84
4547,136,2,95
4547,46,2,116
4548,79,1,117
4548,117,1,103
4548,9,1,114
4549,65,2,90
4549,13,1,96
4549,99,2,114
4550,59,2,117
4550,86,2,111
4550,123,1,84
4550,112,2,91
4551,146,2,94
4551,59,2,118
4551,101,2,100
4552,78,1,92
4552,32,2,83
4552,1,2,96
4553,137,1,102
4553,106,1,86
4553,1,2,97
4554,32,1,81
4554,129,2,97
4554,95,2,103
4555,146,2,95
4555,119,2,90
4555,28,2,94
4556,63,2,94
4556,79,1,118
4556,146,1,85
4557,86,2,112
4557,65,2,91
4557,124,2,101
4558,28,2,95
4558,136,2,96
4558,63,2,95
4559,124,2,102
4559,74,2,89
4559,46,2,117
4560,95,2,104
4560,86,2,113
4560,32,1,82
4560,134,1,111
4561,59,2,119
4561,125,2,101
4561,134,1,112
4562,129,2,98
4562,9,1,115
4562,109,2,88
4563,149,1,81
4563,138,1,98
4563,121,1,112
4564,106,1,87
4564,59,2,120
4564,111,2,96
4564,101,2,101
4565,108,1,94
4565,79,1,119
4565,117,1,104
4565,134,1,113
4566,35,2,71
4566,124,2,103
4566,32,2,84
4567,63,2,96
4567,35,2,72
4567,123,1,85
4568,149,1,82
4568,59,2,121
4568,112,2,92
4569,35,1,93
4569,59,2,122
4569,13,1,97
4570,136,2,97
4570,75,1,134
4570,74,2,90
4571,4,2,121
4571,27,1,88
4571,109,2,89
4572,13,1,98
4572,35,2,73
4572,111,2,97
4572,108,1,95
4573,4,2,122
4573,74,2,91
4573,66,1,91
4574,121,1,113
4574,123,1,86
4574,1,2,98
4575,27,1,89
4575,106,1,88
4575,95,2,105
4576,74,2,92
4576,106,1,89
4576,138,1,99
4577,137,1,103
4577,119,2,91
4577,95,2,106
4578,35,2,74
4578,13,1,99
4578,141,1,97
4579,134,1,114
4579,32,2,85
4579,46,2,118
4580,46,2,119
4580,111,2,98
4580,141,1,98
4581,106,1,90
4581,32,1,83
4581,137,1,104
4582,65,2,92
4582,121,1,114
4582,32,1,84
4582,54,2,88
4583,134,1,115
4583,108,1,96
4583,137,1,105
4584,82,2,95
4584,138,1,100
4584,134,1,116
4585,136,2,98
4585,101,2,102
4585,59,2,123
4586,27,1,90
4586,132,1,106
4586,59,2,124
4586,66,1,92
4587,141,1,99
4587,129,2,99
4587,27,1,91
4588,4,2,123
4588,125,2,102
4588,74,2,93
4589,136,2,99
4589,123,1,87
4589,149,1,83
4590,149,1,84
4590,125,2,103
4590,137,1,106
4591,59,2,125
4591,136,2,100
4591,137,1,107
4592,46,2,120
4592,9,1,116
4592,118,1,86
4593,132,1,107
4593,32,1,85
4593,79,1,120
4594,125,2,104
4594,134,1,117
4594,111,2,99
4595,123,1,88
4595,86,2,114
4595,32,2,86
4596,82,2,96
4596,4,2,124
4596,54,2,89
4597,99,2,115
4597,101,2,103
4597,134,1,118
4597,95,2,107
4598,4,2,125
4598,117,1,105
4598,124,2,104
4599,109,2,90
4599,27,1,92
4599,74,2,94
4600,13,1,100
4600,99,2,116
4600,32,1,86
4601,78,1,93
4601,137,1,108
4601,32,1,87
4602,134,1,119
4602,129,2,100
4602,101,2,104
4603,35,2,75
4603,134,1,120
4603,108,1,97
4604,132,1,108
4604,4,2,126
4604,86,2,115
4605,35,1,94
4605,129,2,101
4605,146,2,96
4606,74,2,95
4606,117,1,106
4606,13,1,101
4607,99,2,117
4607,54,2,90
4607,134,1,121
4608,46,2,121
4608,141,1,100
4608,119,2,92
4609,125,2,105
4609,101,2,105
4609,111,2,100
4610,35,1,95
4610,118,1,87
4610,82,2,97
4611,121,1,115
4611,35,2,76
4611,138,1,101
4611,86,2,116
4612,106,1,91
4612,119,2,93
4612,54,2,91
4612,136,2,101
4613,95,2,108
4613,136,2,102
4613,28,2,96
4614,86,2,117
4614,112,2,93
4614,27,1,93
4615,35,2,77
4615,108,1,98
4615,121,1,116
4616,86,2,118
4616,138,1,102
4616,106,1,92
4617,28,2,97
4617,4,2,127
4617,138,1,103
4618,121,1,117
4618,138,1,104
4618,32,2,87
4619,32,2,88
4619,35,1,96
4619,132,1,109
4619,54,2,92
4620,132,1,110
4620,1,2,99
4620,78,1,94
4621,65,2,93
4621,86,2,119
4621,4,2,128
4622,132,1,111
4622,66,1,93
4622,138,1,105
4623,59,2,126
4623,118,1,88
4623,65,2,94
4624,9,1,117
4624,79,1,121
4624,138,1,106
4625,46,2,122
4625,59,2,127
4625,1,2,100
4625,27,1,94
4626,111,2,101
4626,13,1,102
4626,66,1,94
4627,46,2,123
4627,108,1,99
4627,123,1,89
4628,118,1,89
4628,99,2,118
4628,9,1,118
4629,123,1,90
4629,106,1,93
4629,1,2,101
4630,132,1,112
4630,141,1,101
4630,118,1,90
4631,1,2,102
4631,149,1,85
4631,123,1,91
4632,111,2,102
4632,35,1,97
4632,4,2,129
4632,1,2,103
4633,146,2,97
4633,74,2,96
4633,27,1,95
4633,129,2,102
4634,95,2,109
4634,146,2,98
4634,32,1,88
4635,117,1,107
4635,132,1,113
4635,78,1,95
4636,32,1,89
4636,117,1,108
4636,123,1,92
4637,46,2,124
4637,13,1,103
4637,146,2,99
4638,78,1,96
4638,82,2,98
4638,54,2,93
4639,141,1,102
4639,134,1,122
4639,119,2,94
4640,78,1,97
4640,146,1,86
4640,121,1,118
4641,66,1,95
4641,117,1,109
4641,13,1,104
4642,136,2,103
4642,112,2,94
4642,138,1,107
4643,111,2,103
4643,59,2,128
4643,101,2,106
4644,119,2,95
4644,13,1,105
4644,137,1,109
4645,4,2,130
4645,59,2,129
4645,132,1,114
4646,119,2,96
4646,109,2,91
4646,136,2,104
4647,149,1,86
4647,99,2,119
4647,65,2,95
4647,28,2,98
4648,132,1,115
4648,119,2,97
4648,28,2,99
4649,111,2,104
4649,132,1,116
4649,86,2,120
4650,99,2,120
4650,32,2,89
4650,65,2,96
4651,101,2,107
4651,74,2,97
4651,121,1,119
4652,101,2,108
4652,136,2,105
4652,108,1,100
4653,129,2,103
4653,146,1,87
4653,106,1,94
4654,54,2,94
4654,106,1,95
4654,121,1,120
4655,106,1,96
4655,86,2,121
4655,138,1,108
4656,101,2,109
4656,46,2,125
4656,137,1,110
4656,4,2,131
4657,106,1,97
4657,109,2,92
4657,146,1,88
4658,74,2,98
4658,99,2,121
4658,79,1,122
4659,123,1,93
4659,13,1,106
4659,108,1,101
4659,78,1,98
4660,134,1,123
4660,9,1,119
4660,141,1,103
4660,123,1,94
4661,32,1,90
4661,86,2,122
4661,121,1,121
4662,13,1,107
4662,138,1,109
4662,123,1,95
4663,141,1,104
4663,28,2,100
4663,4,2,132
4663,27,1,96
4664,124,2,105
4664,109,2,93
4664,99,2,122
4665,66,1,96
4665,134,1,124
4665,146,2,100
4666,99,2,123
4666,54,2,95
4666,134,1,125
4667,149,1,87
4667,32,1,91
4667,82,2,99
4668,111,2,105
4668,65,2,97
4668,35,1,98
4669,32,1,92
4669,124,2,106
4669,95,2,110
4670,138,1,110
4670,1,2,104
4670,112,2,95
4670,59,2,130
4671,35,1,99
4671,129,2,104
4671,119,2,98
4671,4,2,133
4672,99,2,124
4672,138,1,111
4672,134,1,126
4672,54,2,96
4673,118,1,91
4673,125,2,106
4673,35,1,100
4674,35,1,101
4674,59,2,131
4674,1,2,105
4675,118,1,92
4675,13,1,108
4675,146,1,89
4675,46,2,126
4676,111,2,106
4676,137,1,111
4676,124,2,107
4677,137,1,112
4677,141,1,105
4677,95,2,111
4678,46,2,127
4678,119,2,99
4678,121,1,122
4678,13,1,109
4679,66,1,97
4679,134,1,127
4679,132,1,117
4680,106,1,98
4680,134,1,128
4680,82,2,100
4681,106,1,99
4681,146,2,101
4681,123,1,96
4682,146,2,102
4682,1,2,106
4682,118,1,93
4683,119,2,100
4683,117,1,110
4683,134,1,129
4684,65,2,98
4684,32,1,93
4684,132,1,118
4685,32,2,90
4685,65,2,99
4685,111,2,107
4686,106,1,100
4686,146,2,103
4686,125,2,107
4686,108,1,102
4687,146,1,90
4687,112,2,96
4687,118,1,94
4688,66,1,98
4688,129,2,105
4688,146,1,91
4689,121,1,123
4689,125,2,108
4689,28,2,101
4690,35,2,78
4690,28,2,102
4690,95,2,112
4691,59,2,132
4691,4,2,134
4691,35,2,79
4691,109,2,94
4692,27,1,97
4692,106,1,101
4692,9,1,120
4692,149,1,88
4693,27,1,98
4693,124,2,108
4693,137,1,113
4694,1,2,107
4694,65,2,100
4694,9,1,121
4695,65,2,101
4695,121,1,124
4695,32,1,94
4696,59,2,133
4696,82,2,101
4696,146,1,92
4697,124,2,109
4697,74,2,99
4697,137,1,114
4698,74,2,100
4698,129,2,106
4698,108,1,103
4699,13,1,110
4699,65,2,102
4699,146,1,93
4700,146,2,104
4700,123,1,97
4700,59,2,134
4701,149,1,89
4701,118,1,95
4701,111,2,108
4702,35,2,80
4702,32,2,91
4702,129,2,107
4703,13,1,111
4703,32,2,92
4703,66,1,99
4703,9,1,122
4704,129,2,108
4704,137,1,115
4704,46,2,128
4705,99,2,125
4705,123,1,98
4705,149,1,90
4706,1,2,108
4706,118,1,96
4706,9,1,123
4707,86,2,123
4707,35,2,81
4707,136,2,106
4708,117,1,111
4708,99,2,126
4708,149,1,91
4709,65,2,103
4709,136,2,107
4709,86,2,124
4710,138,1,112
4710,101,2,110
4710,95,2,113
4711,109,2,95
4711,32,2,93
4711,119,2,101
4711,101,2,111
4712,119,2,102
4712,108,1,104
4712,59,2,135
4713,129,2,109
4713,106,1,102
4713,35,1,102
4713,9,1,124
4714,32,1,95
4714,136,2,108
4714,86,2,125
4715,123,1,99
4715,109,2,96
4715,13,1,112
4716,109,2,97
4716,28,2,103
4716,138,1,113
4717,118,1,97
4717,109,2,98
4717,106,1,103
4718,129,2,110
4718,141,1,106
4718,125,2,109
4719,46,2,129
4719,149,1,92
4719,27,1,99
4720,28,2,104
4720,109,2,99
4720,78,1,99
4721,35,1,103
4721,86,2,126
4721,9,1,125
4722,124,2,110
4722,111,2,109
4722,109,2,100
4723,119,2,103
4723,146,2,105
